2019-10-07 11:11:45 | DEBUG |  ============================================================ 
2019-10-07 11:11:45 | DEBUG | DYNAWO VERSION  :     1.0.1
2019-10-07 11:11:45 | DEBUG | DYNAWO REVISION :  102_python_coverage-859302e
2019-10-07 11:11:45 | DEBUG |  ============================================================ 
2019-10-07 11:12:18 | DEBUG | connecting LoadVar_event_state1 with Load_load_PRefPu
2019-10-07 11:12:18 | DEBUG | connecting LoadVar_event_state2 with Load_load_QRefPu
2019-10-07 11:12:18 | DEBUG | connecting Network_line_terminal2 with Load_load_terminal
2019-10-07 11:12:18 | DEBUG | connecting Network_line_terminal2 with SVarC_injector_terminal
2019-10-07 11:12:18 | INFO | adding curve : Id: SVarC; curve: injector_UPu found. (exact name)
2019-10-07 11:12:18 | INFO | adding curve : Id: SVarC; curve: injector_BPu found. (exact name)
2019-10-07 11:12:18 | INFO | adding curve : Id: SVarC; curve: injector_GPu found. (exact name)
2019-10-07 11:12:18 | INFO | adding curve : Id: SVarC; curve: injector_PInjPu found. (exact name)
2019-10-07 11:12:18 | INFO | adding curve : Id: SVarC; curve: injector_QInjPu found. (exact name)
2019-10-07 11:12:18 | INFO | adding curve : Id: SVarC; curve: control_regulation_IPu found. (exact name)
2019-10-07 11:12:18 | INFO | adding parameter curve: Id: SVarC; parameter curve: control_regulation_IMaxPu found. (exact name)
2019-10-07 11:12:18 | INFO | adding curve : Id: SVarC; output: control_modeHandling_mode found.( control_modeHandling_mode_value )
2019-10-07 11:12:18 | INFO | adding curve : Id: SVarC; curve: control_modeHandling_URefPu found. (exact name)
2019-10-07 11:12:18 | DEBUG | Differential mode change for model SVarC
2019-10-07 11:12:18 | DEBUG | call of SolverReInit ie a new symbolic and numerical factorization will be performed
2019-10-07 11:12:18 | DEBUG | -----------------------------------------------------------------------
2019-10-07 11:12:18 | DEBUG | number of continuous variables : 107 (display limited to 4 variables)
2019-10-07 11:12:18 | DEBUG | number of discrete variables : 28
2019-10-07 11:12:18 | DEBUG | -----------------------------------------------------------------------
2019-10-07 11:12:18 | DEBUG |     t              y1            y2            y3            y4      | nst k      h
2019-10-07 11:12:18 | DEBUG | -----------------------------------------------------------------------
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   0 0 1.000000e-02 
2019-10-07 11:12:18 | DEBUG | Differential mode change for model SVarC
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   1 1 1.000000e-06 
2019-10-07 11:12:18 | DEBUG | calculation of the new starting point of the simulation.
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   0 0 0.000000e+00 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   1 1 1.000000e-06 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   2 1 1.000000e-06 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   3 2 2.000000e-06 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   4 1 4.000000e-06 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   5 1 8.000000e-06 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   6 1 1.600000e-05 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   7 1 3.200000e-05 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   8 1 6.400000e-05 
2019-10-07 11:12:18 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   9 1 1.280000e-04 
2019-10-07 11:12:18 | DEBUG |        0.001  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |  10 1 2.560000e-04 
