2019-10-15 15:15:05 | DEBUG |  ============================================================ 
2019-10-15 15:15:05 | DEBUG | DYNAWO VERSION  :     1.0.1
2019-10-15 15:15:05 | DEBUG | DYNAWO REVISION :  361_alias-1ff45f95e
2019-10-15 15:15:05 | DEBUG |  ============================================================ 
2019-10-15 15:15:41 | DEBUG | connecting Fault_fault_terminal with Network_line_terminal2
2019-10-15 15:15:41 | DEBUG | connecting Network_line_terminal2 with SVarC_injector_terminal
2019-10-15 15:15:41 | INFO | adding curve : Id: SVarC; curve: injector_UPu found. (exact name)
2019-10-15 15:15:41 | INFO | adding curve : Id: SVarC; curve: injector_BPu found. (exact name)
2019-10-15 15:15:41 | INFO | adding curve : Id: SVarC; curve: injector_GPu found. (exact name)
2019-10-15 15:15:41 | INFO | adding curve : Id: SVarC; curve: injector_PInjPu found. (exact name)
2019-10-15 15:15:41 | INFO | adding curve : Id: SVarC; curve: injector_QInjPu found. (exact name)
2019-10-15 15:15:41 | INFO | adding curve : Id: SVarC; curve: control_regulation_limitations_BVarMaxPu found. (exact name)
2019-10-15 15:15:41 | INFO | adding curve : Id: SVarC; curve: control_regulation_limitations_BVarMinPu found. (exact name)
2019-10-15 15:15:41 | DEBUG | injector_B0Pu same value as control_B0Pu
2019-10-15 15:15:41 | DEBUG | injector_G0Pu same value as control_G0Pu
2019-10-15 15:15:41 | DEBUG | Differential mode change for model SVarC
2019-10-15 15:15:41 | DEBUG | call of SolverReInit ie a new symbolic and numerical factorization will be performed
2019-10-15 15:15:41 | DEBUG | -----------------------------------------------------------------------
2019-10-15 15:15:41 | DEBUG | number of continuous variables : 38 (display limited to 4 variables)
2019-10-15 15:15:41 | DEBUG | number of discrete variables : 16
2019-10-15 15:15:41 | DEBUG | -----------------------------------------------------------------------
2019-10-15 15:15:41 | DEBUG |     t              y1            y2            y3            y4      | nst k      h
2019-10-15 15:15:41 | DEBUG | -----------------------------------------------------------------------
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   0 0 1.000000e-02 
2019-10-15 15:15:41 | DEBUG | Differential mode change for model SVarC
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   1 1 1.000000e-06 
2019-10-15 15:15:41 | DEBUG | calculation of the new starting point of the simulation.
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   0 0 0.000000e+00 
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   1 1 1.000000e-06 
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   2 1 1.000000e-06 
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   3 2 2.000000e-06 
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   4 1 4.000000e-06 
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   5 1 8.000000e-06 
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   6 1 1.600000e-05 
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   7 1 3.200000e-05 
2019-10-15 15:15:41 | DEBUG |        0.000  0.000000e+00  1.000000e+00  0.000000e+00  0.000000e+00 |   8 1 6.400000e-05 
